id,preview_url,class,scan,style,role,tabindex,onkeydown,onclick,title,name,color,top_px,left_px,font_size_pct
item3622,https://p.scdn.co/mp3-preview/a56f726383a4830bad0cf3f362c0e767b67cf855,genre scanme,true,color: #8d8d12; top: 11118px; left: 686px; font-size: 100%,button,0,kb(event);,"playx(""1lwldDufzKGHhI5jkG1BnR"", ""kurdish rock"", this);","e.g. Jan Axin ""Kul Ã» KulÃ®k""",kurdish rock,#8d8d12,11118.0,686.0,100.0
item3623,https://p.scdn.co/mp3-preview/6d5e34e93ca55169e06097862129e3a867ffab1b,genre scanme,true,color: #9f7d29; top: 11107px; left: 477px; font-size: 100%,button,0,kb(event);,"playx(""6IY3cC281mz9q0bViUEldz"", ""rochester ny indie"", this);","e.g. Joywave ""It's A Trip!""",rochester ny indie,#9f7d29,11107.0,477.0,100.0
item3624,https://p.scdn.co/mp3-preview/6a933ec830882ef29517389c8b23b5c9ddbfdc0c,genre scanme,true,color: #91890d; top: 11881px; left: 726px; font-size: 100%,button,0,kb(event);,"playx(""7nQ7XPVDTt6qyFxBlxh9Xu"", ""czech folk rock"", this);","e.g. Traband ""SÃ¡ro! (Sara!)""",czech folk rock,#91890d,11881.0,726.0,100.0
item3625,https://p.scdn.co/mp3-preview/f0f6011d5150d99dddd8ff0125df5cd81e5fd15a,genre scanme,true,color: #eb64a6; top: 804px; left: 1021px; font-size: 100%,button,0,kb(event);,"playx(""57Jwn38dSOxZAwEsh9Unov"", ""hard house"", this);","e.g. Lisa Pin-Up ""Rock With Me - Mix Cut""",hard house,#eb64a6,804.0,1021.0,100.0
item3626,https://p.scdn.co/mp3-preview/f22f0db3fd2c12c109c7fad91e81da2c6fe9677f,genre scanme,true,color: #ad8a02; top: 10518px; left: 1101px; font-size: 100%,button,0,kb(event);,"playx(""3pJ9vgZLpUswE0JENloaup"", ""tanzanian hip hop"", this);","e.g. Moni Centrozone ""Maelekezo Chapter 3""",tanzanian hip hop,#ad8a02,10518.0,1101.0,100.0
item3627,https://p.scdn.co/mp3-preview/12e48e564f183298e7a687e1a4cf202968cdc718,genre scanme,true,color: #c08f1d; top: 3507px; left: 1180px; font-size: 100%,button,0,kb(event);,"playx(""0jV6rQslLLGIlQQduvq7vR"", ""xitsonga pop"", this);","e.g. Prince Rhangani ""Phelandaba""",xitsonga pop,#c08f1d,3507.0,1180.0,100.0
item3628,https://p.scdn.co/mp3-preview/a02f831da20aa45840a2f92cc4f7c76d2d575277,genre scanme,true,color: #b28805; top: 8113px; left: 925px; font-size: 100%,button,0,kb(event);,"playx(""1GJWhiw3BuoIarGIGmoH9H"", ""zambian pop"", this);","e.g. TY2 ""Smile""",zambian pop,#b28805,8113.0,925.0,100.0
item3629,https://p.scdn.co/mp3-preview/e595933eaf3b6cbdf700dac9e15918514af4b31f,genre scanme,true,color: #a48909; top: 8915px; left: 1040px; font-size: 100%,button,0,kb(event);,"playx(""3mk3DLjmpzelXXE1rSZiW3"", ""armenian hip hop"", this);","e.g. Narek Mets Hayq ""Ara Vay""",armenian hip hop,#a48909,8915.0,1040.0,100.0
item3630,https://p.scdn.co/mp3-preview/089cc3f9b9a67642a4726347e41f086772e28254,genre scanme,true,color: #6e8360; top: 17212px; left: 680px; font-size: 100%,button,0,kb(event);,"playx(""4DVu7YgHVJaeN0C7HNpy2q"", ""spiritual jazz"", this);","e.g. Alice Coltrane ""Turiya & Ramakrishna""",spiritual jazz,#6e8360,17212.0,680.0,100.0
item3631,https://p.scdn.co/mp3-preview/28f2e19c9e03bf50ef9e9effd1f56adb705876b2,genre scanme,true,color: #bd7037; top: 8552px; left: 341px; font-size: 100%,button,0,kb(event);,"playx(""1d6hbjN5MIr37UCuIFeoMr"", ""austin rock"", this);","e.g. Annabelle Chairlegs ""Candy Apple Red""",austin rock,#bd7037,8552.0,341.0,100.0
item3632,https://p.scdn.co/mp3-preview/ed36c953131d11c49031f0fe717c44547680de71,genre scanme,true,color: #a87e14; top: 9194px; left: 341px; font-size: 100%,button,0,kb(event);,"playx(""6o7mEVAY4LqplXS9L6mZBT"", ""york indie"", this);","e.g. Bull ""Start A New""",york indie,#a87e14,9194.0,341.0,100.0
item3633,https://p.scdn.co/mp3-preview/2879a4378f1ebb27a0d335b82dd6feafec6cfab0,genre scanme,true,color: #9b823a; top: 11283px; left: 410px; font-size: 100%,button,0,kb(event);,"playx(""4pgrM38szXUX13a6BFrVg9"", ""idaho indie"", this);","e.g. Neocentrics ""His Name Was Sputnik""",idaho indie,#9b823a,11283.0,410.0,100.0
item3634,https://p.scdn.co/mp3-preview/b46fa70fccd238579a490ccfbe7409a61bafc511,genre scanme,true,color: #a2900c; top: 8372px; left: 1099px; font-size: 100%,button,0,kb(event);,"playx(""2mTYq77fJaPlzdW2pjEuLF"", ""gambian hip hop"", this);","e.g. Uchee ""Sanseh""",gambian hip hop,#a2900c,8372.0,1099.0,100.0
item3635,https://p.scdn.co/mp3-preview/ee9a418705a4b5294fbe289c5bffc6d7d4813a42,genre scanme,true,color: #988f06; top: 5680px; left: 1193px; font-size: 100%,button,0,kb(event);,"playx(""466xuhWbq1srBfgF3Gce0f"", ""deep ragga"", this);","e.g. Little Twitch ""Devil Send You Come""",deep ragga,#988f06,5680.0,1193.0,100.0
item3636,https://p.scdn.co/mp3-preview/d5deccdee93e1353ddfde5c9e658c01e032bdc35,genre scanme,true,color: #799612; top: 12844px; left: 506px; font-size: 100%,button,0,kb(event);,"playx(""4AzXfjbY5H9AguXhqDsMtR"", ""muzica crestina"", this);","e.g. Ciurdas Andrei ""Domnul Meu, Lumina Mea""",muzica crestina,#799612,12844.0,506.0,100.0
item3637,https://p.scdn.co/mp3-preview/484345cad9255d5fff5c8c03dc27129af98287af,genre scanme,true,color: #a28306; top: 12911px; left: 1068px; font-size: 100%,button,0,kb(event);,"playx(""0rjcsqV9MtfJZFnPvE3nEk"", ""musica duranguense"", this);","e.g. Los Empacadores De Durango ""El Equipo De Los R""",musica duranguense,#a28306,12911.0,1068.0,100.0
item3638,https://p.scdn.co/mp3-preview/b8a278091db8ea6135bfb7d4ff11239d113b4d93,genre scanme,true,color: #3c95b5; top: 20965px; left: 342px; font-size: 100%,button,0,kb(event);,"playx(""6DkXwtgHlaT8PzGWU82O4I"", ""caucasian classical"", this);","e.g. Komitas ""12 Pieces for Children: No. 6, My Darling and Marjan (Variation)""",caucasian classical,#3c95b5,20965.0,342.0,100.0
item3639,https://p.scdn.co/mp3-preview/a0dda66d949b5857d7aab9609cfd1d71f55c40fb,genre scanme,true,color: #ad7e03; top: 7888px; left: 843px; font-size: 100%,button,0,kb(event);,"playx(""1bSLiaD2VdACMRDTH3xq77"", ""carnaval limburg"", this);","e.g. Kartoesj ""Dat zit bie Ã²s in de femilie""",carnaval limburg,#ad7e03,7888.0,843.0,100.0
item3640,https://p.scdn.co/mp3-preview/9c6528865d69d84880bc46844396567e0ed9bcf6,genre scanme,true,color: #47990b; top: 18995px; left: 862px; font-size: 100%,button,0,kb(event);,"playx(""2LXIDbMQe5KEvJ0g31vA8C"", ""visor"", this);","e.g. Olle Adolphson ""Det gÃ¥tfulla folket""",visor,#47990b,18995.0,862.0,100.0
item3641,https://p.scdn.co/mp3-preview/11f9ef192a3fc7cbdb6468879432c503185849dc,genre scanme,true,color: #6e9aa4; top: 14069px; left: 615px; font-size: 100%,button,0,kb(event);,"playx(""17tJb1wHHddKSf0tBl3bcn"", ""italian library music"", this);","e.g. Giuliano Sorgini ""CuriositÃ """,italian library music,#6e9aa4,14069.0,615.0,100.0
item3642,https://p.scdn.co/mp3-preview/b91a43f0d3916c94564ab251519a26d1ed092990,genre scanme,true,color: #d86012; top: 6641px; left: 386px; font-size: 100%,button,0,kb(event);,"playx(""4iVP1h5i3mL3V6zL95gdLw"", ""quebec punk"", this);","e.g. Rouge Pompier ""VHS""",quebec punk,#d86012,6641.0,386.0,100.0
item3643,https://p.scdn.co/mp3-preview/a8e96cd7d14024ac0874399c4cbbec13542cad11,genre scanme,true,color: #9b9607; top: 12924px; left: 1043px; font-size: 100%,button,0,kb(event);,"playx(""3Bxz67f6u5J1r57hWzk1Er"", ""trap angolano"", this);","e.g. Hellyboy ""Twenty20 - NO TRIP I""",trap angolano,#9b9607,12924.0,1043.0,100.0
item3644,https://p.scdn.co/mp3-preview/05953cedc1f1cbdc6266a2e24fc69e4351daf850,genre scanme,true,color: #a47d36; top: 3444px; left: 1099px; font-size: 100%,button,0,kb(event);,"playx(""74WCNOWNrn6aPMcmqc1acQ"", ""post-disco soul"", this);","e.g. Jerry Knight ""Do It All For You""",post-disco soul,#a47d36,3444.0,1099.0,100.0
item3645,https://p.scdn.co/mp3-preview/d6ddaaffa703723bf81d6b7169883baaed572495,genre scanme,true,color: #8b911d; top: 10788px; left: 797px; font-size: 100%,button,0,kb(event);,"playx(""03dzTYCKFMjo7qwbYec61S"", ""oaxaca indie"", this);","e.g. Lila Downs ""CariÃ±ito""",oaxaca indie,#8b911d,10788.0,797.0,100.0
item3646,https://p.scdn.co/mp3-preview/5bd9eb059efef7ca14791e4355d7412c8c8a533f,genre scanme,true,color: #e4463b; top: 11259px; left: 236px; font-size: 100%,button,0,kb(event);,"playx(""1JyOc1xM18KAiHUYBPUo3N"", ""boston hardcore"", this);","e.g. Righteous Jams ""Rage Of Discipline""",boston hardcore,#e4463b,11259.0,236.0,100.0
item3647,https://p.scdn.co/mp3-preview/f915bae496e5e39161818045c775703c5d2ef7e0,genre scanme,true,color: #b28bc3; top: 1564px; left: 1137px; font-size: 100%,button,0,kb(event);,"playx(""4E6D7ZDOloEH57f5mWrUBz"", ""danish techno"", this);","e.g. Sugar ""Candy from Strangers""",danish techno,#b28bc3,1564.0,1137.0,100.0
item3648,https://p.scdn.co/mp3-preview/85446c208dd4a6db575828107d2c2db0c25ed0a5,genre scanme,true,color: #9f9409; top: 8778px; left: 1051px; font-size: 100%,button,0,kb(event);,"playx(""2Z0SVjVrDFoxZORZryeDQG"", ""greek fem rap"", this);","e.g. SAW ""La Fama""",greek fem rap,#9f9409,8778.0,1051.0,100.0
item3649,https://p.scdn.co/mp3-preview/8b0a390f55e1464511b07021f2413c5ca1fe850d,genre scanme,true,color: #b78274; top: 2323px; left: 1117px; font-size: 100%,button,0,kb(event);,"playx(""3pWRtjjsWluelME3dyTfKB"", ""vogue"", this);","e.g. MikeQ ""Feels Like""",vogue,#b78274,2323.0,1117.0,100.0
item3650,https://p.scdn.co/mp3-preview/22cd3f4a2633e648549a5e630492a343c9c4dbb3,genre scanme,true,color: #c96c0d; top: 7658px; left: 456px; font-size: 100%,button,0,kb(event);,"playx(""1jAOXk5OofpGAJWvO5XaA0"", ""rock en asturiano"", this);","e.g. Skama la rede ""Asturies borracha""",rock en asturiano,#c96c0d,7658.0,456.0,100.0
item3651,https://p.scdn.co/mp3-preview/37368965a94232febb775cc018845ec2f1a46921,genre scanme,true,color: #a4800d; top: 14835px; left: 1023px; font-size: 100%,button,0,kb(event);,"playx(""4aHrUycaCAPVKm1wNK3TS7"", ""bomba y plena"", this);","e.g. Los Pleneros de la 23 Abajo ""Golpe de Plena""",bomba y plena,#a4800d,14835.0,1023.0,100.0
item3652,https://p.scdn.co/mp3-preview/15ce93cc3fa56fc87004d9fc5eb9a00d2ca27e77,genre scanme,true,color: #ce5f39; top: 9144px; left: 335px; font-size: 100%,button,0,kb(event);,"playx(""4mycO9gJUqe67Lxd1lnaDx"", ""melbourne punk"", this);","e.g. Dr Sure's Unusual Practice ""Outside Looking In""",melbourne punk,#ce5f39,9144.0,335.0,100.0
item3653,https://p.scdn.co/mp3-preview/c8a017bf4c3cb02f2f67dbefcd11cd5b70c56501,genre scanme,true,color: #4f9c73; top: 19901px; left: 633px; font-size: 100%,button,0,kb(event);,"playx(""6GF1qgnO1LwPsOAiLRsawo"", ""nuevo tango"", this);","e.g. Orquesta TÃ­pica Andariega ""Gira Gira""",nuevo tango,#4f9c73,19901.0,633.0,100.0
item3654,https://p.scdn.co/mp3-preview/7cbea5d39914d033296406c3e33d07391835915d,genre scanme,true,color: #978669; top: 10613px; left: 364px; font-size: 100%,button,0,kb(event);,"playx(""0cWEFVvle5bSl4hrbDNhJC"", ""german prog"", this);","e.g. Hoelderlin ""Waren wir - Remastered""",german prog,#978669,10613.0,364.0,100.0
item3655,https://p.scdn.co/mp3-preview/10dbc2603aaa383462a27af9feb91a279522ea44,genre scanme,true,color: #ab7e80; top: 8730px; left: 196px; font-size: 100%,button,0,kb(event);,"playx(""1JNcxkr2wBGkoNMIMVJreN"", ""psych gaze"", this);","e.g. Black Market Karma ""Looner""",psych gaze,#ab7e80,8730.0,196.0,100.0
item3656,https://p.scdn.co/mp3-preview/2c2d3aa2bc0807a246b03d8f0f4c12e0f6a66ba7,genre scanme,true,color: #a18801; top: 13504px; left: 992px; font-size: 100%,button,0,kb(event);,"playx(""3qNiC2DlkzrinwKRaCX2yG"", ""corridos adictivos"", this);","e.g. Jason Arreguin ""Firma - Cjng""",corridos adictivos,#a18801,13504.0,992.0,100.0
item3657,https://p.scdn.co/mp3-preview/c14a4197fc3f05ad66e29689ee87fd0ee2157162,genre scanme,true,color: #b07e0d; top: 10348px; left: 911px; font-size: 100%,button,0,kb(event);,"playx(""1pq9LL2alf1Mt7crwCH3DY"", ""tamazight"", this);","e.g. Bahija ""Louhe laare izine""",tamazight,#b07e0d,10348.0,911.0,100.0
item3658,https://p.scdn.co/mp3-preview/10f9c5bf0a38516c37dfa8580d7a5157377d3bed,genre scanme,true,color: #898e45; top: 10465px; left: 313px; font-size: 100%,button,0,kb(event);,"playx(""7f8fmxh9pUFJ8pitcXXioR"", ""modern progressive rock"", this);","e.g. Huis ""Solilude""",modern progressive rock,#898e45,10465.0,313.0,100.0
item3659,https://p.scdn.co/mp3-preview/ba5497a5e2267824a5a642722138325139cf235e,genre scanme,true,color: #e42982; top: 11246px; left: 95px; font-size: 100%,button,0,kb(event);,"playx(""38XmF28XW6a7g44JhZdsDT"", ""british grindcore"", this);","e.g. Anaal Nathrakh ""Forward!""",british grindcore,#e42982,11246.0,95.0,100.0
item3660,https://p.scdn.co/mp3-preview/bb128a003c2ca8a1be836382e5239bd3f2bffdcd,genre scanme,true,color: #1c9d7b; top: 21669px; left: 223px; font-size: 100%,button,0,kb(event);,"playx(""6k5iJy3uIEhaqZu9MCGCiq"", ""nordic contemporary classical"", this);","e.g. Ola Gjeilo ""Winter""",nordic contemporary classical,#1c9d7b,21669.0,223.0,100.0
item3661,https://p.scdn.co/mp3-preview/56cdcd55645a1eef33d34e51015f1c2db65caeeb,genre scanme,true,color: #4c9507; top: 20614px; left: 821px; font-size: 100%,button,0,kb(event);,"playx(""68nPGyxGba6MsxyPg0pLI2"", ""vintage chanson"", this);","e.g. Reda Caire ""Si Tu Reviens""",vintage chanson,#4c9507,20614.0,821.0,100.0
item3662,https://p.scdn.co/mp3-preview/3578ab431ddc25c4337a19d49a6e26711b8413f8,genre scanme,true,color: #a1823b; top: 9414px; left: 510px; font-size: 100%,button,0,kb(event);,"playx(""3GEpeE6Y70ttI1nzFpoVFV"", ""dc indie"", this);","e.g. Oh He Dead ""Is It My Love""",dc indie,#a1823b,9414.0,510.0,100.0
item3663,https://p.scdn.co/mp3-preview/f46cf35ace1027223d1357592073fd3b57dfdf82,genre scanme,true,color: #948b4a; top: 9700px; left: 368px; font-size: 100%,button,0,kb(event);,"playx(""1EZVOxFhn6u88OBgs0HCgM"", ""polish prog"", this);","e.g. tRKproject ""Twelve Spaceships""",polish prog,#948b4a,9700.0,368.0,100.0
item3664,https://p.scdn.co/mp3-preview/d21cbdb3e4a629b2b636ced956118babff245e59,genre scanme,true,color: #6a98bc; top: 11161px; left: 392px; font-size: 100%,button,0,kb(event);,"playx(""5dXo2rBexxJjI7e6YQP7D1"", ""berlin school"", this);","e.g. Fanger & SchÃ¶nwÃ¤lder ""Mopho Me Babe - Spacedisco Mix""",berlin school,#6a98bc,11161.0,392.0,100.0
item3665,https://p.scdn.co/mp3-preview/54f737863da610839446a8fbdce14d0434b135da,genre scanme,true,color: #d94a2c; top: 10612px; left: 294px; font-size: 100%,button,0,kb(event);,"playx(""5AZoUA6yo6lLEijd4w4L8M"", ""uk82"", this);","e.g. Abrasive Wheels ""Vicious Circle""",uk82,#d94a2c,10612.0,294.0,100.0
item3666,https://p.scdn.co/mp3-preview/b37ec32a0b47121a8072f816d2dbba9b13ce7dc0,genre scanme,true,color: #a28b19; top: 12166px; left: 929px; font-size: 100%,button,0,kb(event);,"playx(""7y0BjOFoE3NNTQ90DCwmQA"", ""zim urban groove"", this);","e.g. James Chimombe ""Zvaitika""",zim urban groove,#a28b19,12166.0,929.0,100.0
item3667,https://p.scdn.co/mp3-preview/5f634eee46bee7a6345175727bfbd49b7a87ed78,genre scanme,true,color: #5c8da3; top: 16139px; left: 581px; font-size: 100%,button,0,kb(event);,"playx(""2XV5CUyw7gPVi18d718D4f"", ""moog"", this);","e.g. Mort Garson ""Plantasia""",moog,#5c8da3,16139.0,581.0,100.0
item3668,https://p.scdn.co/mp3-preview/46720e4e75019f7dd553f84234014f4e86b14856,genre scanme,true,color: #e5621c; top: 4296px; left: 854px; font-size: 100%,button,0,kb(event);,"playx(""2f20uKCNhp1Pry23LkzK8Q"", ""marathi remix"", this);","e.g. Rani Maske ""Jaanu Vina Rangach Nay""",marathi remix,#e5621c,4296.0,854.0,100.0
item3669,https://p.scdn.co/mp3-preview/df4912edc782f7c25e4efbb07208a9c13301591c,genre scanme,true,color: #938a93; top: 8199px; left: 718px; font-size: 100%,button,0,kb(event);,"playx(""1gug3DMDSRUvVabjWaH39s"", ""experimental electronic"", this);","e.g. 7038634357 ""Square Heart""",experimental electronic,#938a93,8199.0,718.0,100.0
item3670,https://p.scdn.co/mp3-preview/9a6fa5fce0b0d130631872f05c0ae159fd0fc99f,genre scanme,true,color: #a18839; top: 5696px; left: 593px; font-size: 100%,button,0,kb(event);,"playx(""1VhyJaKgs5u00awh4gdN0j"", ""polish synthpop"", this);","e.g. Niemoc ""Wyspy ChÅodne""",polish synthpop,#a18839,5696.0,593.0,100.0
item3671,https://p.scdn.co/mp3-preview/0efd45bf64f5279350f35d9f56e77d163e973be4,genre scanme,true,color: #9b8431; top: 8924px; left: 501px; font-size: 100%,button,0,kb(event);,"playx(""4tiMBMyoWSRPmLHg16VpUs"", ""sinaloa indie"", this);","e.g. Bratty ""Honey, No EstÃ¡s""",sinaloa indie,#9b8431,8924.0,501.0,100.0
item3672,https://p.scdn.co/mp3-preview/a36f77a328283e31661517f2a2784bb10ed76ac2,genre scanme,true,color: #e6476d; top: 10073px; left: 176px; font-size: 100%,button,0,kb(event);,"playx(""6WBdwdLLif4kuG3s6ot8uB"", ""death 'n' roll"", this);","e.g. Entombed ""Wolverine Blues""",death 'n' roll,#e6476d,10073.0,176.0,100.0
item3673,https://p.scdn.co/mp3-preview/81c0076c25f07e287c2538afd229e2166c7cae49,genre scanme,true,color: #4aa06f; top: 19942px; left: 573px; font-size: 100%,button,0,kb(event);,"playx(""2cEMGVZD0Hsr0dgu92kUtr"", ""persian traditional"", this);","e.g. Jalil Shahnaz ""Bayat Raje""",persian traditional,#4aa06f,19942.0,573.0,100.0
item3674,https://p.scdn.co/mp3-preview/aaecec9d50a60f62a204fec1462eaba4172f78d7,genre scanme,true,color: #af7d1d; top: 9793px; left: 1097px; font-size: 100%,button,0,kb(event);,"playx(""6H6ZaUgWsfEqe9Sb2kkEoU"", ""hungarian underground rap"", this);","e.g. Bankos ""A VÃ¡ndor - A Bankos Mappa""",hungarian underground rap,#af7d1d,9793.0,1097.0,100.0
item3675,https://p.scdn.co/mp3-preview/a414c4244d3890921c0c269b56c0f3e7e123a025,genre scanme,true,color: #c17c0a; top: 5658px; left: 843px; font-size: 100%,button,0,kb(event);,"playx(""1dIw9vsylQnxm07D1bGg0S"", ""ska catala"", this);","e.g. Atzembla ""El Teu Viatge""",ska catala,#c17c0a,5658.0,843.0,100.0
item3676,https://p.scdn.co/mp3-preview/6a1d9363264c507beb44d5ac85a1fbb64d63a425,genre scanme,true,color: #a97d1a; top: 11218px; left: 633px; font-size: 100%,button,0,kb(event);,"playx(""2X9gEPPboRpGLLRv0Blc6Y"", ""blues latinoamericano"", this);","e.g. Pappo's Blues ""Ruta 66""",blues latinoamericano,#a97d1a,11218.0,633.0,100.0
item3677,https://p.scdn.co/mp3-preview/50714f8a1909212f4a3b1fbc3ef364bc8c9ffb9a,genre scanme,true,color: #bc801e; top: 8139px; left: 953px; font-size: 100%,button,0,kb(event);,"playx(""495ZiwyiBVxVyOm4U3Qe6v"", ""makossa"", this);","e.g. Guy LobÃ© ""Bouger bouger""",makossa,#bc801e,8139.0,953.0,100.0
item3678,https://p.scdn.co/mp3-preview/1e8e6608a09e5021ff6a3f47d93fde00b7bfa497,genre scanme,true,color: #ba7a38; top: 9443px; left: 1036px; font-size: 100%,button,0,kb(event);,"playx(""2EdcEOJf2V8xMOTO7q2gCN"", ""afro-funk"", this);","e.g. Ebo Taylor ""Love and Death""",afro-funk,#ba7a38,9443.0,1036.0,100.0
item3679,https://p.scdn.co/mp3-preview/b3895cd641cee626ff4620f22622dcde78bad749,genre scanme,true,color: #c27315; top: 4530px; left: 481px; font-size: 100%,button,0,kb(event);,"playx(""69TZ1UZ1qoJZhjari7sIQW"", ""dansei seiyu"", this);","e.g. æµªå·å¤§è¼ ""åã«å±ã""",dansei seiyu,#c27315,4530.0,481.0,100.0
item3680,https://p.scdn.co/mp3-preview/0ca43fba3b12ff8dd8566d018c2efb70440ec388,genre scanme,true,color: #988216; top: 11268px; left: 471px; font-size: 100%,button,0,kb(event);,"playx(""1iNKQ8LIG4OVFK3o9vmmUY"", ""southampton indie"", this);","e.g. Creeper ""Cry To Heaven""",southampton indie,#988216,11268.0,471.0,100.0
item3681,https://p.scdn.co/mp3-preview/f6463951caed3ce291068a608d09ec6bc1851655,genre scanme,true,color: #c07218; top: 9664px; left: 636px; font-size: 100%,button,0,kb(event);,"playx(""5ung99BEMFpQLLjnyKysXA"", ""rockabilly en espanol"", this);","e.g. Rock'n'Bordes ""Dios de mÃ­ se olvidÃ³""",rockabilly en espanol,#c07218,9664.0,636.0,100.0
item3682,https://p.scdn.co/mp3-preview/a5f9e3c1f129a49cd474130108f573dc4da63511,genre scanme,true,color: #838a12; top: 14218px; left: 591px; font-size: 100%,button,0,kb(event);,"playx(""4NH5fePU8pl2FFisoN6P61"", ""rock of gibraltar"", this);","e.g. Reach ""Sigo Sin Dormir""",rock of gibraltar,#838a12,14218.0,591.0,100.0
item3683,https://p.scdn.co/mp3-preview/a2095403ed8902615e3c6ef8c4dfbf11b517cb06,genre scanme,true,color: #ee3e5f; top: 7273px; left: 203px; font-size: 100%,button,0,kb(event);,"playx(""1GyrY31gTo4RluMTZ6MCE8"", ""technical melodic death metal"", this);","e.g. Enfold Darkness ""Lairs of the Ascended Masters""",technical melodic death metal,#ee3e5f,7273.0,203.0,100.0
item3684,https://p.scdn.co/mp3-preview/349a7e23ef0c78933a64311426b7049ae6c237a2,genre scanme,true,color: #6d9621; top: 13108px; left: 568px; font-size: 100%,button,0,kb(event);,"playx(""0J4uwk3YZjvBY3nsayJMCT"", ""sami"", this);","e.g. Inger Marie Nilut ""Min duovdagat""",sami,#6d9621,13108.0,568.0,100.0
item3685,https://p.scdn.co/mp3-preview/6b8b3c55803df791c081468ba1550cd66d3ae23e,genre scanme,true,color: #e04f35; top: 8984px; left: 218px; font-size: 100%,button,0,kb(event);,"playx(""24CeaRaJHiMKFAVZTCu8Y0"", ""cleveland metal"", this);","e.g. Mushroomhead ""Sun Doesn't Rise""",cleveland metal,#e04f35,8984.0,218.0,100.0
